,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
10,-3.3969780292799543,-0.551347554674257,-0.4357908756918681,-0.31712039877250753,0.8596750745359173,-0.20599788992168294,1.2417355645757298,-0.7499278812416702,0.7803875323181019,0.058928401671723384,-0.16948978397552622,0.09733872699406039,1.9204623429732284,-0.24371369611450844,0.4554050798721248,0.5883680336615135,-0.7451523697842319,1.109301384860333,2.180666764435945,-0.12074919829177817,-0.07430579245033152,0.42919429690867666,-0.309881160761115,0.39538803496542596,-0.15816926937851164,3
11,-4.079364482894806,6.983723658548222,2.5740564929906866,0.10427619861531265,-0.43158487278306756,0.6237724308648469,-1.825979984461558,-1.145665461159681,-0.3960391548026843,0.8528941815678786,-0.7900551459610468,0.07829623879351448,-0.31871446642044193,0.709307141820765,0.9134938807154646,0.9900783600754446,0.6681705183650175,0.0625696970716549,-0.1860176226698168,1.1415579621339262,-0.03860997955330801,2.382166092543751,-0.35027555092552326,-1.2478040476300942,-0.18470411744064485,3
12,-4.299343598327283,4.3072208031327985,1.224066760074369,0.8851838707160462,-1.3249266843120588,0.35717678764231525,1.9676939454177085,-0.5857999076902337,3.2714150944538196,1.0206682132956202,0.18052637697929289,0.21014849041996864,-1.2504010251008357,-2.263805984346263,-0.8756044938582758,1.6547002876298342,0.1439646845730565,0.2221585088637248,-1.4968645513320329,0.27460581789813326,0.0950416713987179,0.06402167299535878,-0.4571380742754065,0.20187700129781683,-0.22186102597443094,4
13,-0.6452672636125245,-1.7612996829194978,-2.7768614807392353,-1.2621031255399329,0.4343108589069248,-0.41571262527475694,-0.9544025073774014,-0.1364495996557417,0.10782586449709192,-1.1798266203312036,-0.7461287972205323,-0.37008877896360814,-0.786231406378433,-1.6880547279789073,0.2479542463742671,0.01835163365338369,-0.012238962610357134,-0.3075391976466875,-0.2518955144916781,-0.25612097652265786,0.16899504365890353,-0.030533761421950738,-0.276064379123347,0.4418132721828069,-0.07639601388537383,3
14,-3.2496346331137613,3.4117578117955523,-1.3769119380415258,0.06142142334540925,-0.7467058047035738,-0.40723501092335085,-0.07886900255015873,-1.129468700585242,1.3956698584992906,0.3858808485965098,-1.3018779547307167,-0.334960343787338,0.7037605543755862,0.0891909512606642,-0.1653063005231573,1.3598255045447614,0.6181674514454719,-1.1570300290473192,0.6526168242920818,-0.2552702701452026,0.24926207377027546,-0.006390282187906689,-0.2963005006324516,-0.5686764941652569,0.7294445819579085,3
15,-3.340552405024448,0.46073908460290064,-0.3922177947812347,-0.3674368067782384,0.15583112973592375,-1.3567847223917278,-0.15510932205415745,-1.410595187541913,-0.027618776945136026,-0.15100728948153047,-0.5984625659390097,-1.5405789876408538,-0.6401209000928312,0.07403160511801397,-1.0954551102577532,0.7781048135168106,-0.33124701803181267,-0.321097302977162,-0.5672500583830806,-0.1575747078594172,-0.2719363642174359,0.6470004592771176,0.6801254567752347,0.2506327321346922,-0.14933431577190456,3
16,5.088369062944446,5.926220116603478,-0.004249038411954098,4.189230278599005,-1.2231490095043958,-0.4758069033777649,0.8064241019996036,-0.518615209006354,-0.2177846882682141,-0.4513853188887397,0.7505307734938559,0.10691136629369762,0.596041921998167,1.098828214135705,-0.780704223764465,-0.8817677648066802,1.7249845192490878,-0.23549472626417944,-0.6851471516704566,1.1182261901656096,0.042793417979905775,0.6742594012309794,0.503685142143569,0.20515102528809992,-0.1771003818568247,3
17,-3.094373735219653,4.786319269158725,1.474582372854036,-0.4077315622377239,0.23269993909287667,1.1021841190783992,-0.06921361128974371,-0.7017034549920177,0.0426513805112795,0.33102922480917085,-1.8629034306828254,-1.6878945781327581,-1.095498649509288,0.732643662724496,-0.879503011334211,-0.6047479588056697,0.6025114072560885,0.13481632741732713,-0.008454608415063358,0.02411513944016471,0.8149392523814645,-1.547002685551079,0.4414639728359514,1.0948777882916847,0.3496095004147732,3
18,-3.4290713200242284,-2.6477838366082422,-1.0755338639278516,-0.41274655091930973,-0.9669470778395409,0.7242582080991146,-1.2834489478177205,-0.8994895538565977,0.6431580390070791,1.2527717131059066,1.2032065952246294,-1.3248195279229216,-1.5144294170606916,0.3797247643303181,-1.407260719115115,0.539848215031769,0.6390934936630637,1.1448262071118476,0.1894678892576638,-0.6405543452364477,0.0019922804085999355,0.49990441402361957,0.6502548938084927,-0.38886951359349475,0.3026851646149101,4
19,-3.1329004350021608,5.0542404423524125,-0.28377063904685346,0.6342092368028058,-2.048284379990522,-0.2447738937756131,0.5632527980532942,2.467869313443697,-0.8340388289469453,1.4414421122800443,-0.27943346565268246,0.9087035680177226,-0.48683249634563286,0.21300121944740552,1.057667635771206,-0.5123762582137416,0.8865199425291984,1.473245496674074,-0.9640996518660521,0.8028329622034767,0.3991609027621948,0.13682569024331434,0.23979374619111946,-0.13270930590291272,-0.7031054144908127,3
20,-0.5851258374330685,-1.786238986173593,-1.7080607557995642,1.1087450968397412,-0.4459018743386186,-0.8847985798831963,-1.2721886890975251,-0.5574877124876342,0.7339518114576415,0.4639002017636093,-1.0532938940652752,0.26970559036736813,-1.1007662638903546,-1.1525501914602456,-0.7287873489944104,1.3958465959113402,0.174131051430666,-0.3059698460111239,-0.4002001417654941,-0.4775573637126178,0.16057067416203008,0.054294103229318005,-0.3173001117559189,0.37562101762623823,-0.2535101138687279,3
21,-3.2833364118877646,0.013998133411668074,0.29828953999687186,-1.3290116393519922,0.6916562423014587,0.9115169903083036,-2.2421608490693132,-0.46134575648101667,1.5882468976182447,-1.4013336160908338,1.7178467857058501,-0.6941821493601711,0.10061632170759487,-0.07255342949279234,-1.0444869341946663,0.46869860115691336,0.23656609585718424,-0.113147992779793,0.1879032009138447,-0.6690077262044687,-0.7475668485032438,0.36569903169741075,-0.7311605792342325,0.021164003362556104,-0.4572651985336065,3
22,1.6395659948979868,-0.3431622916183571,-1.3954137151952233,-0.6530081201742779,0.8586169379538863,0.1288777743651124,-1.5996664933961984,2.3012223854782774,-0.9678337819850814,-0.33115980051815863,-1.865957701503936,1.160373875168574,-0.5205458691301517,0.5548650743715284,0.8560696212193609,1.4833411660894456,-0.8875352989453642,-1.0639351829086483,1.0462749518405097,0.40461032201451447,-1.2517830492816981,0.23568299541328425,0.3744994607564668,-0.31513401944903824,-0.5430670070613135,3
23,-3.4092700953163093,-1.6397627875358975,1.8141001184233208,-1.3735730252248448,0.05623033377082577,-0.6051681781951473,2.1052857140183074,-1.4961486780285702,1.9731729419093864,0.13938057714732047,-0.8756264990672745,-0.2874690012874058,-0.0981601779696337,-0.638933408802196,-0.4095499838203851,-0.20376601455282842,-0.8020336624062113,-0.42988542882505654,0.06741451700219205,0.41890424913420027,-0.04588354106633092,-0.2675597825432331,-0.29332977302064445,0.0842278954668206,-0.12313724589902277,3
24,-3.3368434467789094,0.6992011003078468,-1.9395270419039168,-0.6598707855095178,1.5347566504489394,-0.6005822374106694,-0.5396931424346207,0.6344553004515693,0.510988596682045,-0.4329835636899886,-0.7888370012898549,2.72862132043791,1.0696511174723764,0.9074115798414399,0.9413021862481358,0.6468731476817482,0.0008243916676187298,-0.40963275382096453,-0.7458461177121684,-0.2844070668181008,0.11760954444827212,0.07191964812468117,0.4902830518843687,0.009533625283616683,-0.5001366959927338,3
25,2.5225582390478882,-1.2711338867161959,1.414514712071273,1.1850445568635886,1.6625533261602088,0.8792285393339097,-1.579305666906059,1.5233620778536732,-1.8676501260037845,-0.7045964328304658,-1.0967047819184403,2.13445180850038,0.9651564137466825,-0.06866632635130714,-0.7941949609078107,-0.45183061308362693,-0.9163514364795908,-0.17149548661498953,0.718792966470654,-0.7585676567098137,1.0264699187647228,-0.6375032949528715,-0.19638916141890225,0.4745505017335981,-0.010867448705011037,4
26,-3.3650308356175413,-1.7957387325139207,1.7194006779109636,3.0761708780547248,-1.9446288129401683,0.7217264629653893,0.4596321501552243,-1.0772838285852668,0.707370918776142,-1.0603219306357463,-0.9000544598295452,0.1436551178290932,-1.3031627370550662,0.4728912771110482,-1.1014500530730396,0.6971139122290315,0.845519275434014,0.4080164126220691,-0.3835043363925644,-0.1492582230889432,-0.27252749066101,0.02740375624976274,-0.5352521800115715,-0.7583997853541585,0.6042748464978526,3
27,-4.537596373955718,-1.9801732593781745,-0.37483611721714055,-0.3037449574435132,-1.449657780918568,1.8189961323263546,0.7312211045488936,0.16173951726631883,0.015912887835055112,2.2570299213789355,1.3512694549705127,-0.13210520644991586,1.9895203847935647,-1.2559411196808643,0.020822525350056756,0.07143157259282573,0.61332429131263,-0.1718507958240703,-0.8948552342629491,0.11902772336863437,0.1988069012787484,0.0776189350881999,0.4648779581850115,0.009118086915347772,-0.5686966972427179,4
28,-0.5754773913182842,-2.6608438930447504,0.7303335898876684,1.5818005640388375,0.33294268780834985,0.9558107079581868,0.17286098301679567,-0.08256742794349187,-2.412310286728294,-0.7713543683177682,0.14400216889470333,0.2673512434228445,0.8536622646745604,-0.2534779979166682,-0.9783750819092993,0.7144200763275379,-0.09554887932767127,1.2347935043069398,0.9212014943366954,-1.369731034656728,-0.06987165249650455,-1.0016372312949855,-0.03751335172243114,0.7084252005818613,-0.06340169979627429,3
29,-3.5232708979706815,-1.9640832060130728,-2.475651699399639,-0.5530168123620167,0.31148599113012126,-1.1846108219168205,0.6294811340416865,-1.3855352976787196,-0.20772492506226573,0.7168884241561496,1.614616318110009,-0.8434049398831914,-0.07992828322731563,-0.36365059262340227,0.5754722425142162,-0.22219822488549174,0.32705058568786605,-1.253799798006774,-0.6901223242224362,-0.1370848397312806,0.4126580295151489,-0.16332860645554914,-0.3280577214728826,0.14013553221968783,-0.2536904482988717,3
30,-4.42373878403357,1.604166612031866,-0.049177474648285396,-1.3417085055364837,0.4117469337474144,-0.7587522988422005,-7.93535194754009e-06,-1.1171846830325955,0.9400869977015137,1.0491239716590943,-1.1794773233209694,-1.336844874541831,0.8103631524584913,-1.0951226770271079,-0.13849706953847477,0.3198967012446003,0.622716701527446,-1.1945336859999744,0.9310643023005208,-0.24469900737688105,0.5593445854560719,-0.17152816377399513,0.7531864605347737,-0.7028517793941867,0.6043228831472064,3
31,-4.503239725918615,-1.6560099274271742,-0.08088895710232917,2.7087449188852966,-0.5549097064965791,2.1071510375709273,-0.4949732733335701,-0.4614332172746107,0.3637346069739123,0.30626632326954245,1.7134375452621475,0.5889958627160062,-1.0691386007553003,-0.5282935109725116,-0.5648133897967302,0.28766302237836994,0.13459714044868817,-0.3448676981536486,-0.44132245396273284,-0.26079634066108415,0.33764203879219973,-0.09414819135377275,-0.2804312243214329,0.41622798069268174,-0.1609033877370569,4
32,-4.480731986321599,-1.3666378855781984,1.8165103327392322,-1.04199372463018,1.391060440283612,-1.2242130454216318,1.2139002569836865,1.0456462946908627,-0.738976593958906,1.377088316786694,-1.6307614953904954,1.1749515092310387,-1.6728546459763913,0.17695342615030657,1.3552285390649,0.27827817971136576,-0.7156507910896832,0.2893711296449796,1.1634090473230112,0.8261581794633426,0.6070183469424463,-0.12170179257221665,-0.22062537204626365,0.2766800439566782,-0.04617004554537659,3
33,-3.3957756226319553,-2.4446560088387543,-0.45356903704899915,-0.16739609212943365,-0.10470949741036961,2.6327606257106106,0.23853199013505783,1.4337258222564997,1.4634795009221573,-0.6490883780887935,-0.2280079654523246,0.5098932265122351,1.1932870827393396,0.030725764352699973,-0.9004484659377184,-0.02092301289707806,0.286483127252124,-0.4826011168045558,2.383471154416635,0.22237858049114673,0.19104747461162128,-0.1477417742648722,-0.22629240187028107,0.37263432064111446,-0.18663082773173362,3
34,-3.4264550416281567,0.06855588525286144,-2.042405577783783,-1.5402564788807123,-0.6316452146241389,0.30148598708051866,1.8297805892223649,-0.18564099288544852,-1.910917823067954,-0.45687613552810724,-0.22299976916085634,-0.44187668199469365,-0.29144693411169087,0.5223075405978922,-0.21180083904689276,1.9804409950588757,-1.0455171774291283,1.208728587207936,0.314554262811148,-0.257550830581446,-0.37857827119688864,-0.18626094934496654,0.6847683914485951,-0.010896668934035996,-0.44526727179607545,3
35,-3.3180058652705156,1.2046127657028562,0.10545714723710406,-0.10898682015840593,-0.39239598830944505,0.12994011558299637,1.6788872106766013,1.0813191532814637,-0.07376350521880251,-0.581827360690262,-0.928386701110372,-0.9087116703426865,1.802432470038366,-1.0977545041758754,0.18636909919227787,-0.7927613602254547,0.22100084941217077,-0.03027094898123842,-0.7565144969351941,0.26753339711412955,-0.5487745854138101,-0.9609081563625933,0.6362241274757446,-0.020434260935827935,-0.4402132721778896,3
36,-4.353258306490094,3.2130865736521446,-1.3142965825747108,2.5525975281665403,-1.117438420947524,-0.3193381916096206,-0.520173427055747,0.33097048693237924,-0.4789443135215456,1.654757889844765,-0.7298894418195614,1.4358993983643442,0.23094090411526577,-0.08035777199620994,-0.37078135909533033,0.16606260858049424,0.08591500464190288,0.9306490045300829,-0.8788868851295145,0.4186638911051814,0.10217029802801292,-0.25344447388531044,-0.32918590546191856,0.39166524571523037,0.052792090164655386,3
37,-3.388492996206551,-0.5122896268576715,-0.8422150025100059,-1.374860843967386,0.12073525716478303,0.448741985282972,0.8359294690533063,-0.6818373511776186,0.5608960290006687,-0.7038862432428076,-0.3064459795600709,0.5243889930156097,-1.371498757376184,0.7468950732892676,-0.4461289285375814,0.35206655330350684,0.4223329979127846,-1.1058351197533114,-0.4740269573559783,-0.4144313361226606,-0.5462136907431064,0.5235652859325071,0.3577477084517628,-0.2557108737957461,-0.47255629268423177,3
38,-3.0699302344705113,6.670533224739192,-0.08793294416093002,0.5034879387476014,-0.264684035736166,-1.2329615898139425,-1.1704047840389822,2.1704407133577317,1.1635632542735554,-1.8574396486177864,-0.15996306305691704,-0.3736134975188089,0.9325295031793146,-1.2632144476507416,0.3966904248987969,0.7910985187027062,0.5527938840112412,-0.024431770741762355,0.34654599538546066,-0.7359853920382683,0.9656385878921462,0.29742155407621496,0.6352904085358952,-0.23370997221427386,0.4566749487811939,3
39,-4.603973102691355,-2.810970682737991,-1.2666956595056909,0.3486944929622672,-0.24643149284971474,1.1175811381596508,-0.032663244273110466,-0.09328152330141161,-0.9728378031010142,0.33000912680390476,1.4096887672027518,-1.3646539926201977,-0.27838796880953165,-1.1025728948018454,-1.0011107751724335,-0.007170662024629704,-0.4400857218467566,-0.5312813232605509,0.09923648992611826,0.8101930937604346,-0.1428490281991237,-0.24003518981554736,-0.1194811719220084,0.5239942865377185,-0.007949673036950022,3
40,-3.4122911446063835,-2.6736746485839036,-0.579941054818437,-0.7024128807715248,-1.1876714810456588,-1.73670613524372,-1.7171927779672078,1.5769119053574074,-0.36076220952897997,-0.033478163249751135,0.04640288402083652,-0.9576612082294368,0.6924103344569673,-0.12963548486971735,-0.8780204785489228,1.4079466060707466,1.2292001338925653,0.2650396841815007,0.00040757340173865633,-0.46607481395024053,-0.11753278570996528,0.24284779376708648,0.6174149494904361,-0.3592989427577809,0.3328433233273564,3
41,-3.1857635155055206,3.4806948180215995,2.949677254948594,-0.6452673705654337,-0.6604876422823073,-3.1311154600358093,1.0433458127181283,-0.7084561459513469,0.19093038151915084,-0.19139998322083146,-0.6560771889348643,1.1526122641588428,-1.1174299261636842,0.7718385652047713,0.44358628972992276,0.07460354544592855,0.26279230745833604,-1.1007440861048812,0.25481761941272635,0.3004817674018904,-0.2600629860205528,1.0264872800513785,0.5143059526355133,-0.5760253367103589,0.7218576168063079,3
42,-3.407695847559563,-1.5482215763521463,-0.45035486137809116,0.3897605956119841,0.08191479074913155,-1.8594188637881064,-0.8929080303307583,0.7668385114080453,0.3469748576389015,-1.4849705093003203,-0.5996233499771957,0.823902112530284,-0.7932898882317224,0.045283715805538347,0.03770014706309165,0.052096616114049435,-0.34916358484406357,0.7225641861371113,0.013174961177356193,-0.6523953723363481,-0.1485195079999896,-0.1746685255085699,0.5825714253705532,0.040224241629940635,-0.423161956120645,3
43,-0.6284183453744849,-1.7049423696195194,-1.6648910919075521,-1.7295744663570651,1.1096438098282622,0.9908133958133662,2.064865854953974,-0.38614730050080387,-0.3331864458606,0.37131111099193065,-1.6614062242612948,0.6427715941364612,-1.662479477437139,-0.34122648811120004,-0.47271931316580973,-0.6487957410082652,0.9128482913775623,0.06677941741707515,0.08342853452166783,-0.26194120495155077,0.15318230530158083,0.07117393399412555,0.5070474406768117,-0.09209296269694542,-0.4781079086306918,3
44,-3.3454619250354156,-1.6325202589859078,1.168999915868394,0.1122858595529843,-1.0193137545377464,-0.20767704722152647,-0.3273536992960554,-0.3799282035644624,0.5146161346296926,2.364863836866632,1.5440411166213694,1.3341895067517657,-0.5410224364493107,1.259873417111909,-1.2696774840003096,-0.4738980151189945,0.35997435818498574,-1.2866155006698348,0.6141021750755091,0.2391055700439203,0.3871927661429806,0.0850490653636581,0.5715700788883377,-0.17832377772761,-0.4274677926396051,4
45,-4.38537542150838,2.4015880515191634,-1.1989961514016614,-0.9269930303924339,-0.2736429582636519,-1.2509896571081836,-0.01677761507998007,1.5321447690874088,-0.9366094768885928,1.8110325501205524,-1.0428631825715744,-0.4686178521240401,-1.4395842147404179,-0.3120008866236547,-1.4467077918799711,-0.2508118697761879,-0.21064676380281508,-0.35621349214884723,-0.2215089302836738,-0.05035216006620169,0.29167801395377996,0.056361125119197095,0.6158562413566608,0.11999794598031512,-0.35471096724092027,3
46,1.458535289654314,-1.9619917309246708,-3.036115159526199,-0.8146131049824658,-0.09488120942023479,-0.8256152126366296,-1.3032256344040425,-0.014033957030214686,-0.052213472540695256,-1.2341802462530094,-0.011027930155796443,1.0626621439396886,1.020517908553803,-0.8460642245057552,1.544643820787642,0.9732453506420249,-0.7693429276551876,0.29339300329255863,0.8265921072566851,0.8940658043361561,-0.1178238768065538,-0.1987048734645773,-0.17155129243348974,0.4284488489330155,-0.07104097648493644,3
47,1.8384110413060635,5.43148993972861,-0.36434397742759905,-0.9572270244301537,-0.6644100061993922,1.061165986679445,-0.175976667520791,1.5478407201361761,1.0942125415627433,-0.35262900939832365,0.7521483036774484,0.4482071887523242,-0.5816785221757856,-0.9489966293704895,-1.069412898111639,-0.6616115867516913,0.11865299897159363,-0.17449466786099838,0.3992378813422137,-0.41525345901364863,0.6012409642675374,0.6319190352965106,0.5104805919631279,0.25469541898753684,-0.1427747781802735,4
48,-3.191021979133955,2.851294351848406,0.24627878725045607,-0.24768170605468032,1.260055481251854,0.7346528248831747,-1.550685985804345,-0.6938580892157329,0.14294054912740514,-0.03206361178140326,0.7930922050994361,0.00810856366009099,-0.26627416896946904,0.7103965376210106,-0.0482637165572917,-1.0688656302212691,-0.18968143981590616,-0.2940196518633872,-0.2798333115215311,0.23442172276397294,1.1820307547644462,-0.3304522616842511,-0.13078375592066938,0.6129173311792244,-0.005758362750962822,3
49,-3.471181133412071,-1.699416963727144,-2.874695972016079,-0.7730505158430885,0.4005301519487192,-1.5732437889620199,-0.7462462007616524,-0.8720545023061346,-1.0863727578964981,1.6779793694302296,-1.986338214084204,0.9655745267058965,-0.13814260170400927,1.840057431840565,-0.19461923903872386,-0.9615396790996519,-0.4256080195251711,0.4836740953289705,0.15798646025863478,-0.6241768638038376,0.23123772651789135,0.060074896509288635,0.7006738126826494,-0.6316651149333035,0.5765116848621495,3
50,-3.3637934581996856,-2.5229291344673936,2.7236351394790796,0.16857577774689161,-0.6343854175440261,-0.3546945410687815,-0.9274513472689714,-1.269837493717366,0.2048067988360909,-0.6263600231350359,-0.33512419837415014,0.3187397576828018,0.48722782669252157,0.4757288221695989,0.042183421260249765,-0.8524419868052263,-1.2002265725253929,-0.8548368425263708,-0.5215625850482651,-0.3426312642294429,-0.1344601709126955,-0.2749915630951275,-0.22421519305001117,0.4112309026939388,0.052484843796918854,3
51,-4.448080102419072,2.426295489067596,-1.50875366305721,0.9210338546818689,1.3984729324239007,-1.573158078816362,0.6744227194512701,0.13795160654552563,-0.46644822161353966,0.4252537105972164,0.11439750027480777,0.6155355131163006,0.7154372338921403,-1.0587151791844196,0.6777054467016238,-0.2132415754941142,0.04283606299701255,-0.3319210622043761,-0.3980917823560532,-0.22476118915251558,0.5740518921444236,-0.005769202938141808,0.5758568388063541,-0.03701516228359804,-0.10539811463014546,3
52,-3.2636713888167126,-1.0908685304984316,3.0110880833489806,2.5725041817164596,0.788434044984905,1.9046412754280055,-1.352033687493292,-1.5477190572739117,-1.2822589684687093,-0.5675978693239903,0.2315693184103448,-0.9131008982213927,1.3312910973449674,1.2631974712271712,-0.9865064376547806,-0.41731822646097905,0.6090443893170594,0.01304474045509362,-0.4678670121440597,-0.06043190289337627,-1.0759004953601257,-2.377514034527247,0.2844113138240027,-1.6872551026651246,-0.7133401537758922,3
53,-3.3845429461806686,-2.6337100807238474,0.6931272862362219,3.0267155774074084,0.21924750207618676,1.04018616132012,0.3887008832753381,1.1471208608472272,-1.5520141695319487,0.3289302735984432,-0.567495697998743,0.6951327045851152,-0.3369515352265623,1.1876255220342438,0.4021742834840503,-1.0953620820819054,0.3907564394543112,-0.44259890298870463,0.18719620658631042,-0.48418419433759435,0.08795137585774403,-0.2023696988287193,0.5363661198198637,-0.04462186208109523,-0.5260870771776254,3
54,1.527550730605463,-2.0539897979626147,0.1747887129775298,-1.134665599230642,-1.0131517645195243,0.01780377342424369,0.7113038746114252,0.7269782991447701,1.3638050922965397,1.6791505968514628,1.797625166512203,-0.3173092301322864,-0.3337827819483472,-1.7878335288475853,0.761492619611429,-1.5070628303666418,0.39648832832885056,-1.2097748489194946,-0.22353780950941957,-0.44392991180949953,-0.16734662638156436,0.1024123771376077,-0.6081026833338204,0.01130444473224817,-0.2231995233671484,4
55,1.619449539897191,0.24944507370649632,-1.3584790622458736,-0.7224183149376814,-1.1573081505612264,0.469102360881905,-1.138519221082772,-0.2772360024646427,0.3883121868235348,-1.2773814338270486,-0.6291361923106392,1.7333531737394303,0.2306429948544623,0.35452870205280335,-0.7221509640777941,0.22056790342576027,0.5233508504862671,-1.1471849165088757,-0.3223365996690062,-0.26117120186981585,-0.25195669515087055,0.38656133457011377,0.2968003406426852,-0.24918052948983063,-0.5607793702252493,3
56,-3.143066064515829,6.292218874206686,-1.3663262618941818,-0.8623504121065854,-1.750982654114849,0.9289378011094657,-1.7700565196673674,-1.3764333086750924,-0.2829191127357687,-0.948353616868633,1.1457324439190446,0.011401680660858947,1.0068762838880658,0.324552626818049,0.6349063799247884,-1.5778680507995315,-0.4026814626427915,0.6362715824503902,0.07353347962351697,-0.33802079281000946,0.5961307488861732,-0.011884073996102614,0.5784130365578757,-0.4385207784688335,0.2618657264918865,3
